cycle_count,consistent_duration,low_time_variation,rapid_transactions,wallet,num_bought,num_sold,unique_nfts_bought,unique_nfts_sold,hold_time,first_activity,last_activity,activity_period,average_daily_transaction
7,False,1.0,0.0,w_7157,1942,1837.0,1872,1784.0,0 days 02:36:12,2022-10-19 14:13:35,2023-12-22 18:24:47,429 days 04:11:12,8.788372093023256
7,True,0.0,0.0,w_1330064,9,14.0,9,14.0,0 days 17:20:00,2023-02-04 16:29:59,2023-02-11 22:51:59,7 days 06:22:00,2.875
7,True,1.0,0.0,w_2090683,10,11.0,9,10.0,0 days 10:48:03,2022-09-04 09:37:37,2022-09-12 13:01:43,8 days 03:24:06,2.333333333333333
7,True,1.0,0.0,w_2091111,8,12.0,4,8.0,0 days 06:58:43,2022-09-06 12:31:56,2022-09-12 08:48:51,5 days 20:16:55,3.333333333333333
7,True,0.0,0.0,w_79158,54,58.0,54,58.0,0 days 00:45:36,2023-09-30 20:26:23,2023-12-10 18:39:59,70 days 22:13:36,1.5774647887323945
7,False,1.0,0.0,w_800260,17,17.0,16,16.0,0 days 06:13:22,2023-04-12 22:01:21,2023-05-14 09:28:20,31 days 11:26:59,1.0625
7,True,0.8571428571428571,0.0,w_790307,16,16.0,8,8.0,0 days 00:15:09,2023-05-16 16:22:31,2023-05-16 16:44:16,0 days 00:21:45,32.0
7,True,1.0,0.0,w_2090965,6,9.0,6,7.0,0 days 01:17:34,2022-09-06 12:44:19,2022-09-12 10:13:10,5 days 21:28:51,2.5
7,True,1.0,0.0,w_1251860,8,10.0,8,9.0,0 days 00:22:43.500000,2023-02-24 23:35:32,2023-02-27 15:47:35,2 days 16:12:03,6.0
7,False,1.0,0.0,w_2615888,8,11.0,7,10.0,0 days 14:59:48.875000,2022-05-03 18:24:56,2022-05-14 16:41:17,10 days 22:16:21,1.7272727272727273
7,True,0.7142857142857143,0.0,w_425171,5,9.0,2,6.0,0 days 04:14:13,2023-08-30 12:12:44,2023-09-03 09:26:22,3 days 21:13:38,3.5
7,True,1.0,0.0,w_3897388,8,7.0,7,7.0,0 days 00:10:18.500000,2020-10-03 19:55:10,2020-10-12 06:52:06,8 days 10:56:56,1.6666666666666667
7,True,1.0,0.4285714285714285,w_1816481,5,4.0,1,1.0,0 days 00:01:54,2022-11-14 10:45:23,2022-11-14 10:52:35,0 days 00:07:12,9.0
7,False,1.0,0.1428571428571428,w_1374565,139,93.0,128,90.0,0 days 23:06:26.400000,2022-09-18 18:03:23,2023-03-24 21:44:16,187 days 03:40:53,1.2340425531914894
7,True,0.0,0.0,w_1192375,222,185.0,221,185.0,0 days 01:02:24,2023-02-07 05:10:47,2023-10-31 10:48:35,266 days 05:37:48,1.5243445692883897
7,True,1.0,0.0,w_1193058,6,10.0,5,8.0,0 days 01:11:16,2023-02-28 11:10:35,2023-03-09 10:13:53,8 days 23:03:18,1.7777777777777777
7,True,0.8571428571428571,0.0,w_2254464,20,8.0,17,8.0,0 days 02:30:08.333333333,2022-07-27 07:52:57,2022-07-27 11:42:48,0 days 03:49:51,28.0
6,False,1.0,0.0,w_17962,13,3.0,11,3.0,0 days 05:47:24,2023-12-16 03:01:11,2023-12-21 04:47:59,5 days 01:46:48,2.6666666666666665
6,False,1.0,0.0,w_1846228,8,6.0,2,2.0,0 days 00:02:38.400000,2022-11-05 20:54:11,2022-11-10 06:08:35,4 days 09:14:24,2.8
6,True,0.0,0.0,w_946222,207,202.0,207,202.0,0 days 02:40:36,2022-05-31 16:03:14,2023-04-14 22:04:35,318 days 06:01:21,1.2821316614420062
6,True,1.0,0.1666666666666666,w_944056,4,4.0,2,2.0,0 days 00:01:18,2023-04-15 07:47:23,2023-04-15 07:56:47,0 days 00:09:24,8.0
6,True,1.0,0.0,w_2119315,5,5.0,3,4.0,0 days 00:27:26,2022-09-04 09:24:23,2022-09-04 12:14:13,0 days 02:49:50,10.0
6,True,1.0,0.0,w_2093845,15,8.0,8,4.0,0 days 00:33:32.666666666,2022-08-21 10:25:05,2022-09-11 19:42:14,21 days 09:17:09,1.0454545454545454
6,True,1.0,0.0,w_2092502,10,11.0,7,8.0,0 days 00:24:50,2022-08-25 05:03:59,2022-09-11 21:00:04,17 days 15:56:05,1.1666666666666667
6,True,1.0,0.0,w_2092514,10,9.0,6,7.0,0 days 00:23:30.333333333,2022-09-04 19:35:27,2022-09-11 20:55:18,7 days 01:19:51,2.375
6,True,1.0,0.0,w_2092592,15,7.0,10,6.0,0 days 01:24:09,2022-08-25 11:24:28,2022-09-11 21:00:04,17 days 09:35:36,1.2222222222222223
6,True,1.0,0.0,w_2093030,8,10.0,5,7.0,0 days 00:56:12.500000,2022-09-04 16:47:41,2022-09-12 08:58:20,7 days 16:10:39,2.25
6,True,1.0,0.0,w_213153,6,9.0,5,7.0,0 days 00:01:29.666666666,2023-11-05 11:17:27,2023-11-10 17:43:16,5 days 06:25:49,2.5
6,True,1.0,0.0,w_1251852,6,10.0,5,9.0,0 days 00:20:54,2023-02-24 23:37:08,2023-02-27 15:45:32,2 days 16:08:24,5.333333333333333
6,True,1.0,0.0,w_2091421,15,13.0,10,9.0,0 days 01:01:03.500000,2022-08-26 05:23:50,2022-09-12 11:43:05,17 days 06:19:15,1.5555555555555556
6,True,1.0,0.0,w_2091232,12,10.0,11,9.0,0 days 11:31:24.333333333,2022-08-24 08:53:53,2022-09-12 09:57:33,19 days 01:03:40,1.1
6,True,1.0,0.0,w_2091241,7,9.0,5,6.0,0 days 12:01:16,2022-09-06 13:06:31,2022-09-12 07:36:10,5 days 18:29:39,2.6666666666666665
6,True,1.0,0.0,w_2091336,6,8.0,6,7.0,0 days 11:03:29.500000,2022-09-10 21:20:35,2022-09-12 12:40:09,1 days 15:19:34,7.0
6,True,1.0,0.0,w_2091125,8,7.0,6,6.0,0 days 06:39:13.500000,2022-09-06 12:31:28,2022-09-12 08:42:54,5 days 20:11:26,2.5
6,True,1.0,0.0,w_1252449,8,6.0,3,3.0,0 days 00:10:44,2023-02-25 18:38:23,2023-02-25 19:18:59,0 days 00:40:36,14.0
6,True,0.1666666666666666,0.0,w_27946,264,247.0,264,247.0,0 days 07:14:57.600000,2023-03-10 04:12:47,2023-12-19 18:06:47,284 days 13:54:00,1.792982456140351
6,True,1.0,0.1666666666666666,w_213405,9,6.0,7,5.0,0 days 00:31:17,2023-11-05 11:17:27,2023-11-10 17:43:16,5 days 06:25:49,2.5
6,True,1.0,0.0,w_2087611,11,13.0,10,10.0,0 days 17:17:24.666666666,2022-08-24 05:53:59,2022-09-13 12:53:59,20 days 07:00:00,1.1428571428571428
6,True,1.0,0.0,w_2090714,10,11.0,9,6.0,0 days 20:59:46.333333333,2022-08-24 11:49:00,2022-09-12 12:45:30,19 days 00:56:30,1.05
6,True,0.6666666666666666,0.0,w_546278,23,63.0,23,63.0,0 days 00:12:34.500000,2023-07-23 01:06:10,2023-07-23 03:56:28,0 days 02:50:18,86.0
6,False,1.0,0.0,w_1223136,4,4.0,1,1.0,0 days 06:40:33,2023-03-01 12:33:59,2023-03-03 09:33:59,1 days 21:00:00,4.0
6,False,1.0,0.0,w_275510,42,42.0,39,39.0,0 days 14:39:03,2023-09-23 14:34:59,2023-10-20 14:36:59,27 days 00:02:00,3.0
6,True,1.0,0.0,w_2211917,4,4.0,1,1.0,0 days 00:06:59.250000,2022-08-08 14:12:45,2022-08-08 14:53:06,0 days 00:40:21,8.0
6,True,0.0,0.0,w_5791,435,1048.0,411,985.0,0 days 01:16:18,2022-01-22 14:56:11,2023-12-22 10:51:35,698 days 19:55:24,2.1216022889842634
6,True,1.0,0.0,w_2062054,4,4.0,1,1.0,0 days 00:02:05.750000,2022-09-20 05:52:04,2022-09-20 06:10:31,0 days 00:18:27,8.0
6,True,1.0,0.0,w_2059575,4,5.0,1,2.0,0 days 00:03:35.500000,2022-09-20 15:38:26,2022-09-20 18:25:57,0 days 02:47:31,9.0
6,False,1.0,0.0,w_3837158,859,801.0,852,793.0,0 days 03:04:34,2020-05-16 06:43:14,2021-07-21 03:22:13,430 days 20:38:59,3.851508120649652
6,True,1.0,0.0,w_2212101,4,4.0,1,1.0,0 days 00:05:08.250000,2022-08-08 13:20:21,2022-08-08 13:51:51,0 days 00:31:30,8.0
6,True,0.0,0.0,w_2056656,11,7.0,11,7.0,0 days 00:25:48,2022-09-21 07:33:14,2022-09-21 12:18:56,0 days 04:45:42,18.0
6,True,1.0,0.0,w_2054108,8,9.0,6,5.0,0 days 00:06:36,2022-09-20 22:48:23,2022-09-22 01:43:11,1 days 02:54:48,8.5
6,True,1.0,0.0,w_2212343,4,4.0,1,1.0,0 days 00:03:03,2022-08-08 12:20:21,2022-08-08 12:40:30,0 days 00:20:09,8.0
6,False,1.0,0.0,w_2212399,4,4.0,1,1.0,0 days 13:53:30.750000,2022-08-06 04:13:03,2022-08-08 12:20:21,2 days 08:07:18,2.6666666666666665
6,True,0.6666666666666666,0.0,w_2691072,4,4.0,1,1.0,0 days 00:44:26,2022-05-03 22:01:38,2022-05-03 22:46:04,0 days 00:44:26,8.0
6,True,0.0,0.0,w_66214,914,631.0,895,616.0,0 days 05:45:04.800000,2021-08-01 11:35:16,2023-12-13 00:25:11,863 days 12:49:55,1.7881944444444444
6,True,1.0,0.0,w_1150430,4,4.0,1,1.0,0 days 00:03:00,2023-03-17 07:56:47,2023-03-17 09:42:59,0 days 01:46:12,8.0
6,False,1.0,0.1666666666666666,w_2325484,5,3.0,5,3.0,0 days 02:27:06,2022-07-09 16:51:27,2022-07-09 19:21:13,0 days 02:29:46,8.0
6,True,0.0,0.0,w_740596,131,237.0,129,234.0,0 days 03:04:36,2023-04-12 07:52:23,2023-08-02 11:15:11,112 days 03:22:48,3.256637168141593
6,True,1.0,0.0,w_1130524,4,3.0,2,2.0,0 days 00:30:00,2023-03-20 08:08:59,2023-03-20 08:57:23,0 days 00:48:24,7.0
6,False,1.0,0.0,w_197669,4,3.0,1,1.0,0 days 00:19:57.333333333,2023-11-14 19:40:35,2023-11-15 07:01:38,0 days 11:21:03,7.0
6,True,1.0,0.0,w_1969104,1130,5.0,1124,1.0,0 days 00:05:23.500000,2022-09-21 22:04:15,2022-11-02 05:30:07,41 days 07:25:52,27.02380952380953
6,True,0.0,0.0,w_7529,336,290.0,335,289.0,0 days 00:08:24,2023-10-25 21:09:59,2023-12-22 18:44:23,57 days 21:34:24,10.79310344827586
6,True,1.0,0.0,w_2322840,5,7.0,4,4.0,0 days 00:37:34,2022-07-10 10:25:32,2022-07-10 11:18:36,0 days 00:53:04,12.0
6,False,1.0,0.0,w_760382,5,5.0,1,1.0,0 days 13:50:39,2023-05-18 08:39:09,2023-05-23 12:33:12,5 days 03:54:03,1.6666666666666667
6,True,1.0,0.0,w_1101510,11,1643.0,8,43.0,0 days 00:30:15.750000,2021-09-04 10:44:54,2023-03-24 09:52:59,565 days 23:08:05,2.92226148409894
6,True,1.0,0.0,w_1094626,4,4.0,1,1.0,0 days 00:44:30,2023-03-25 05:19:35,2023-03-25 08:49:47,0 days 03:30:12,8.0
6,True,1.0,0.0,w_1094737,4,3.0,1,1.0,0 days 00:10:44,2023-03-25 07:46:11,2023-03-25 08:49:47,0 days 01:03:36,7.0
6,True,0.0,0.0,w_807855,14,5.0,14,5.0,0 days 00:10:16,2023-05-12 11:31:27,2023-05-12 13:07:47,0 days 01:36:20,19.0
6,True,0.0,0.0,w_108393,327,312.0,311,304.0,0 days 00:38:34,2023-05-08 05:54:11,2023-12-04 13:53:23,210 days 07:59:12,3.028436018957346
6,True,1.0,0.1666666666666666,w_827419,364,681.0,312,522.0,0 days 03:50:00,2021-03-08 00:27:21,2023-07-11 08:21:35,855 days 07:54:14,1.2207943925233644
6,True,1.0,0.8333333333333334,w_1644460,11,13.0,6,7.0,0 days 00:58:42,2022-12-16 04:18:23,2022-12-19 16:31:35,3 days 12:13:12,6.0
6,True,1.0,0.0,w_1932533,9,10.0,4,4.0,0 days 00:04:36,2022-10-22 03:08:59,2022-10-22 03:30:23,0 days 00:21:24,19.0
6,True,0.0,0.0,w_84155,635,3253.0,610,3213.0,0 days 22:50:00,2021-07-21 09:14:05,2023-12-14 06:45:23,875 days 21:31:18,4.438356164383562
6,True,0.3333333333333333,0.1666666666666666,w_1701736,40,32.0,35,27.0,0 days 01:24:53.625000,2022-12-08 22:35:11,2022-12-09 09:41:11,0 days 11:06:00,72.0
6,True,1.0,0.8333333333333334,w_1708121,114,141.0,63,83.0,0 days 00:07:57,2022-12-07 23:14:35,2022-12-07 23:43:59,0 days 00:29:24,255.0
6,True,0.0,0.0,w_89753,917,1383.0,841,1310.0,0 days 20:17:00,2021-04-07 05:32:47,2023-12-18 19:44:59,985 days 14:12:12,2.332657200811359
6,False,1.0,0.0,w_906,5279,4948.0,5183,4872.0,0 days 05:05:12,2022-04-20 18:19:21,2023-12-22 18:06:47,610 days 23:47:26,16.738134206219314
6,False,1.0,0.0,w_9286,1713,1693.0,1679,1661.0,0 days 15:13:44,2022-11-07 16:14:11,2023-12-22 03:09:59,409 days 10:55:48,8.307317073170731
6,False,1.0,0.0,w_965198,6,8.0,2,2.0,0 days 00:06:24,2023-04-11 08:43:59,2023-04-12 01:06:59,0 days 16:23:00,14.0
6,True,1.0,0.0,w_2119263,6,5.0,4,4.0,0 days 00:06:14.500000,2022-09-04 09:20:36,2022-09-04 19:44:50,0 days 10:24:14,11.0
6,True,1.0,0.0,w_2117765,6,8.0,4,5.0,0 days 03:29:48,2022-09-04 09:21:30,2022-09-05 00:27:52,0 days 15:06:22,14.0
6,False,1.0,0.0,w_400549,175,57.0,155,57.0,0 days 18:40:34.333333333,2023-07-14 10:09:42,2023-09-17 16:51:42,65 days 06:42:00,3.515151515151515
6,True,1.0,0.0,w_2114617,3,6.0,2,3.0,0 days 00:24:17,2022-09-05 15:52:54,2022-09-05 16:59:06,0 days 01:06:12,9.0
6,True,1.0,0.0,w_2476330,4,4.0,2,2.0,0 days 00:05:36.750000,2022-05-28 04:49:52,2022-05-28 05:44:38,0 days 00:54:46,8.0
5,True,1.0,0.0,w_2090776,11,9.0,7,8.0,0 days 13:32:20.250000,2022-08-25 11:05:59,2022-09-12 12:03:07,18 days 00:57:08,1.0526315789473684
5,True,0.0,0.0,w_1242968,21,15.0,21,15.0,0 days 00:04:48,2023-02-16 23:54:35,2023-02-27 18:06:11,10 days 18:11:36,3.272727272727273
5,True,1.0,0.0,w_670786,43,53.0,20,20.0,0 days 05:45:46,2023-06-15 06:58:06,2023-06-16 07:34:32,1 days 00:36:26,48.0
5,False,1.0,0.0,w_123844,46,37.0,46,37.0,0 days 03:21:12,2023-10-18 08:11:59,2023-12-01 07:09:04,43 days 22:57:05,1.8863636363636365
5,False,1.0,0.0,w_590107,7,12.0,6,12.0,0 days 06:12:42,2023-07-08 23:02:47,2023-07-09 16:01:11,0 days 16:58:24,19.0
5,True,1.0,0.0,w_2090667,11,11.0,8,9.0,0 days 02:19:19.500000,2022-08-24 06:27:05,2022-09-12 13:07:23,19 days 06:40:18,1.1
5,True,1.0,0.0,w_2090854,12,10.0,10,9.0,0 days 13:07:00,2022-08-24 05:21:44,2022-09-12 12:56:10,19 days 07:34:26,1.1
5,True,1.0,0.0,w_2090839,16,9.0,12,8.0,0 days 08:40:29.750000,2022-08-25 05:05:58,2022-09-12 12:50:48,18 days 07:44:50,1.3157894736842106
5,True,0.0,0.0,w_3895567,3,1.0,2,1.0,0 days 00:15:45,2020-11-01 10:07:02,2020-11-01 17:45:13,0 days 07:38:11,4.0
5,False,1.0,0.0,w_865428,69,15.0,33,6.0,0 days 11:10:57.500000,2023-03-17 16:14:36,2023-05-01 01:18:48,44 days 09:04:12,1.8666666666666667
5,False,1.0,0.0,w_1663145,28,54.0,27,48.0,0 days 01:50:56.500000,2022-09-30 17:19:00,2022-12-17 08:18:31,77 days 14:59:31,1.051282051282051
5,False,1.0,0.0,w_332572,359,212.0,358,212.0,0 days 18:46:53.648854961,2023-07-10 09:16:01,2023-10-13 07:30:55,94 days 22:14:54,6.010526315789473
5,True,1.0,0.0,w_2715340,6,26.0,2,3.0,0 days 00:17:01.400000,2022-04-17 09:16:42,2022-04-30 12:26:18,13 days 03:09:36,2.2857142857142856
5,True,1.0,0.0,w_1131695,7,6.0,2,2.0,0 days 00:03:12,2023-03-14 00:16:59,2023-03-20 05:03:35,6 days 04:46:36,1.8571428571428568
5,True,1.0,0.0,w_2319257,4,4.0,2,2.0,0 days 00:05:39,2022-07-11 08:28:16,2022-07-11 08:51:58,0 days 00:23:42,8.0
5,False,1.0,0.0,w_1127049,6,6.0,2,2.0,0 days 07:23:48,2023-03-19 04:50:35,2023-03-20 19:46:23,1 days 14:55:48,6.0
5,True,0.0,0.0,w_1101151,113,37.0,113,37.0,0 days 02:07:24,2022-10-28 22:13:23,2023-03-24 10:29:25,146 days 12:16:02,1.020408163265306
5,False,1.0,0.0,w_10950,2413,2281.0,2322,2203.0,0 days 14:32:06,2022-10-01 16:12:23,2023-12-22 11:22:59,446 days 19:10:36,10.501118568232664
5,True,0.0,0.0,w_71466,1324,1979.0,1268,1877.0,0 days 00:31:00,2020-07-26 16:13:57,2023-12-17 15:28:47,1238 days 23:14:50,2.665859564164649
5,True,0.0,0.0,w_584037,267,302.0,256,291.0,0 days 00:14:00,2022-02-04 05:48:57,2023-07-11 22:01:11,522 days 16:12:14,1.0879541108986617
5,True,0.8,0.0,w_585434,31,86.0,30,76.0,0 days 00:28:31,2023-07-04 17:46:19,2023-07-11 09:35:49,6 days 15:49:30,16.714285714285715
5,True,1.0,0.0,w_217643,589,833.0,575,826.0,0 days 15:46:39,2022-05-24 17:13:12,2023-11-09 05:37:23,533 days 12:24:11,2.662921348314607
5,True,0.0,0.0,w_31169,472,1340.0,458,1278.0,0 days 06:45:01.043478260,2021-09-08 04:00:50,2023-12-19 08:15:35,832 days 04:14:45,2.1752701080432173
5,True,0.0,0.0,w_154240,813,730.0,774,703.0,0 days 07:47:24,2022-10-01 09:42:35,2023-11-26 06:54:23,420 days 21:11:48,3.665083135391924
5,False,1.0,0.2,w_7661,831,1009.0,809,978.0,0 days 23:54:28,2022-02-23 17:49:10,2023-12-22 15:32:11,666 days 21:43:01,2.7586206896551726
5,True,0.0,0.0,w_2240741,26,23.0,26,23.0,0 days 12:41:52,2022-07-03 00:45:48,2022-07-31 14:05:16,28 days 13:19:28,1.6896551724137931
5,False,1.0,0.0,w_2236766,6,8.0,2,1.0,0 days 01:12:52.400000,2022-07-28 16:50:12,2022-08-01 15:40:55,3 days 22:50:43,3.5
5,True,1.0,0.0,w_2113443,12,6.0,10,5.0,0 days 12:31:08.666666666,2022-08-21 08:23:10,2022-09-06 02:51:12,15 days 18:28:02,1.125
5,True,1.0,0.0,w_638785,7,7.0,3,2.0,0 days 00:15:28,2023-06-25 16:33:10,2023-06-25 17:15:05,0 days 00:41:55,14.0
5,True,0.2,0.0,w_478490,4,4.0,4,4.0,0 days 00:43:24,2023-08-10 21:11:59,2023-08-15 14:22:35,4 days 17:10:36,1.6
5,True,0.2,0.0,w_2419911,19,37.0,19,37.0,0 days 03:33:09,2022-05-29 01:06:09,2022-06-12 15:42:18,14 days 14:36:09,3.733333333333333
5,True,0.0,0.0,w_2477649,229,205.0,229,205.0,0 days 01:21:38.574257425,2022-05-17 17:06:44,2022-06-21 17:45:25,35 days 00:38:41,12.055555555555555
5,False,1.0,0.0,w_6217,2205,2099.0,2077,1996.0,0 days 04:26:24,2022-08-17 16:49:33,2023-12-22 11:38:47,491 days 18:49:14,8.747967479674797
5,False,1.0,0.0,w_42680,1283,418.0,1281,415.0,0 days 06:30:22,2021-11-16 00:29:00,2023-12-22 14:12:05,766 days 13:43:05,2.217731421121252
5,True,1.0,0.0,w_12764,65,474.0,46,118.0,0 days 06:37:48,2023-12-05 04:31:04,2023-12-21 19:38:38,16 days 15:07:34,31.705882352941178
5,True,1.0,0.0,w_948487,6,5.0,4,3.0,0 days 00:08:26.200000,2023-04-14 12:37:39,2023-04-14 13:16:25,0 days 00:38:46,11.0
5,False,1.0,0.0,w_96783,6,6.0,2,2.0,0 days 06:27:52,2023-12-06 03:47:02,2023-12-11 11:10:17,5 days 07:23:15,2.0
5,False,0.8,0.6,w_24669,368,817.0,353,793.0,0 days 09:22:24,2021-08-15 08:11:35,2023-12-20 05:36:35,856 days 21:25:00,1.382730455075846
5,True,1.0,0.0,w_1274147,4,3.0,1,1.0,0 days 00:09:12,2023-02-22 04:17:59,2023-02-22 04:48:11,0 days 00:30:12,7.0
5,True,1.0,0.0,w_489123,1575,2157.0,1483,2006.0,0 days 06:07:36,2021-07-31 01:28:38,2023-08-12 04:55:11,742 days 03:26:33,5.022880215343204
5,True,1.0,0.0,w_1882047,5,6.0,3,3.0,0 days 12:20:36,2022-10-31 16:01:11,2022-11-01 20:44:47,1 days 04:43:36,5.5
5,True,0.6,0.0,w_2411210,49,10.0,47,8.0,0 days 00:03:15,2022-04-30 10:30:11,2022-06-15 00:47:46,45 days 14:17:35,1.2826086956521738
5,True,0.0,0.0,w_2011780,3,4.0,3,4.0,0 days 00:47:00,2022-09-30 20:25:23,2022-09-30 21:23:23,0 days 00:58:00,7.0
5,True,1.0,0.0,w_462007,481,2272.0,463,2105.0,0 days 03:50:00,2021-06-26 03:15:34,2023-08-20 08:01:47,785 days 04:46:13,3.5025445292620865
4,True,1.0,0.0,w_365316,87,4.0,87,4.0,0 days 03:38:30,2023-09-16 21:57:54,2023-09-26 06:14:37,9 days 08:16:43,9.1
4,False,1.0,0.0,w_2724958,4,4.0,1,1.0,0 days 19:49:18.500000,2022-04-25 22:27:44,2022-04-29 06:31:46,3 days 08:04:02,2.0
4,True,1.0,0.0,w_371066,10,4143.0,5,4139.0,0 days 00:02:49,2023-01-18 17:23:19,2023-09-24 08:01:43,248 days 14:38:24,16.67871485943775
4,False,1.0,0.0,w_56541,685,978.0,620,880.0,0 days 04:26:48,2021-10-09 15:00:58,2023-12-14 22:22:59,796 days 07:22:01,2.086574654956085
4,False,1.0,0.0,w_376185,208,197.0,207,197.0,0 days 23:03:28.945945945,2023-06-25 10:40:27,2023-10-17 04:44:11,113 days 18:03:44,3.5526315789473686
4,True,0.0,0.0,w_135753,227,241.0,226,241.0,0 days 05:47:10.153846153,2023-02-25 06:16:35,2023-11-29 10:30:47,277 days 04:14:12,1.683453237410072
4,True,0.25,0.0,w_1213309,59,72.0,59,69.0,0 days 01:03:36,2022-10-28 01:06:59,2023-03-05 13:06:47,128 days 11:59:48,1.0155038759689925
4,False,1.0,0.25,w_2217166,259,125.0,225,81.0,0 days 11:56:58,2022-08-06 04:21:57,2022-08-20 17:39:09,14 days 13:17:12,25.6
4,True,0.5,0.0,w_2057065,6,6.0,6,6.0,0 days 00:27:53,2022-09-21 07:21:37,2022-09-21 09:40:41,0 days 02:19:04,12.0
4,True,0.5,0.0,w_1211053,192,173.0,190,170.0,0 days 02:56:48,2022-06-10 18:08:18,2023-03-06 00:41:35,268 days 06:33:17,1.3568773234200744
4,True,0.0,0.0,w_473146,333,359.0,307,331.0,0 days 12:19:07,2022-02-06 05:53:09,2023-08-16 12:26:23,556 days 06:33:14,1.2423698384201076
4,True,0.0,0.0,w_471520,665,811.0,572,750.0,0 days 02:13:24,2021-12-02 20:12:03,2023-08-17 00:24:59,622 days 04:12:56,2.369181380417336
4,True,1.0,0.0,w_484767,16,3.0,4,2.0,0 days 00:00:47.333333333,2023-08-12 01:38:21,2023-08-14 07:05:08,2 days 05:26:47,6.333333333333333
4,True,1.0,0.0,w_971500,6,6.0,2,2.0,0 days 00:02:56,2023-04-11 08:30:35,2023-04-11 08:43:59,0 days 00:13:24,12.0
4,True,1.0,0.0,w_979648,6,6.0,2,2.0,0 days 15:09:08,2023-04-08 03:39:23,2023-04-10 01:12:47,1 days 21:33:24,6.0
4,True,0.0,0.0,w_434496,310,325.0,304,320.0,0 days 05:18:30,2022-01-17 06:10:50,2023-08-30 16:03:47,590 days 09:52:57,1.0744500846023688
4,True,0.25,0.0,w_434436,9,9.0,9,9.0,0 days 00:15:52,2023-08-30 11:40:51,2023-08-30 16:33:45,0 days 04:52:54,18.0
4,False,1.0,0.0,w_436866,528,1137.0,512,1119.0,0 days 00:47:06,2021-08-27 21:18:17,2023-08-29 18:58:23,731 days 21:40:06,2.2745901639344264
4,False,1.0,0.5,w_3850769,11,9.0,8,8.0,0 days 00:42:01.555555555,2021-06-10 09:05:56,2021-06-10 11:54:48,0 days 02:48:52,20.0
4,True,1.0,0.0,w_124473,23,31.0,21,25.0,0 days 00:07:14.947368421,2023-11-01 02:10:53,2023-12-01 03:07:20,30 days 00:56:27,1.7419354838709675
4,True,0.75,0.0,w_124309,38,167.0,38,167.0,0 days 10:18:56.250000,2023-08-28 06:22:24,2023-12-01 04:07:05,94 days 21:44:41,2.1578947368421053
4,True,1.0,0.0,w_2091371,10,9.0,8,7.0,0 days 00:23:44,2022-09-10 21:19:18,2022-09-12 12:08:25,1 days 14:49:07,9.5
4,True,0.0,0.0,w_1238577,67,50.0,67,50.0,0 days 06:07:48,2023-02-15 22:27:23,2023-02-28 12:00:35,12 days 13:33:12,9.0
4,False,1.0,0.0,w_516448,341,209.0,254,182.0,0 days 00:51:00,2023-02-14 20:13:29,2023-08-05 11:33:14,171 days 15:19:45,3.197674418604651
4,False,1.0,0.0,w_2168024,5,4.0,5,4.0,0 days 13:11:34.500000,2022-08-20 06:31:49,2022-08-21 08:54:01,1 days 02:22:12,4.5
4,True,1.0,0.0,w_2090823,17,8.0,13,7.0,0 days 01:43:18.500000,2022-08-25 07:19:53,2022-09-12 12:45:30,18 days 05:25:37,1.3157894736842106
4,True,1.0,0.0,w_2090813,12,12.0,9,9.0,0 days 03:15:47.333333333,2022-08-25 04:50:35,2022-09-12 11:33:06,18 days 06:42:31,1.263157894736842
4,False,1.0,0.0,w_52205,254,779.0,244,777.0,0 days 00:02:57,2023-01-06 00:21:46,2023-12-15 18:08:25,343 days 17:46:39,3.002906976744186
4,True,0.5,0.0,w_1912932,8,11.0,8,10.0,0 days 00:16:48,2022-10-19 22:21:59,2022-10-26 12:08:59,6 days 13:47:00,2.7142857142857144
4,False,1.0,0.0,w_2390638,8,5.0,6,5.0,0 days 02:13:25.500000,2022-06-21 01:59:19,2022-06-21 04:44:19,0 days 02:45:00,13.0
4,True,1.0,0.0,w_1675267,3,3.0,2,2.0,0 days 00:09:45,2022-12-14 12:40:04,2022-12-14 13:00:19,0 days 00:20:15,6.0
4,True,0.5,0.0,w_88143,285,267.0,274,245.0,0 days 00:27:41.650000,2023-10-30 07:52:51,2023-12-09 05:48:10,39 days 21:55:19,13.8
4,True,0.0,0.0,w_85116,307,284.0,301,283.0,0 days 01:30:00,2023-04-07 04:29:47,2023-12-09 17:21:23,246 days 12:51:36,2.392712550607288
4,True,0.0,0.0,w_104672,350,274.0,344,272.0,0 days 17:25:52,2022-05-27 08:03:31,2023-12-18 03:37:11,569 days 19:33:40,1.0947368421052632
4,False,1.0,0.0,w_1616760,4,4.0,2,2.0,0 days 06:18:02,2022-12-22 07:40:02,2022-12-24 05:17:33,1 days 21:37:31,4.0
4,True,0.25,0.0,w_194324,51,105.0,51,105.0,0 days 17:42:54.222222222,2023-10-18 00:57:42,2023-11-16 05:34:11,29 days 04:36:29,5.2
4,True,1.0,0.0,w_1089886,20,24.0,10,12.0,0 days 00:07:04.363636363,2023-02-18 08:43:23,2023-03-31 22:07:35,41 days 13:24:12,1.0476190476190477
4,True,1.0,0.0,w_2538910,8,4.0,5,1.0,0 days 00:15:49.250000,2022-05-22 23:32:33,2022-05-24 09:45:11,1 days 10:12:38,6.0
